Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
2290	-15807.6	-15819.7	12.0765	0.132058	0.099144	0.109976	0.104607	0.129475	0.0943614	0.120542	0.0602189	0.0812152	0.178834	0.0782112	0.0975785	0.0999074	0.087153	0.116247	0.136943	0.142853	0.105841	0.127184	0.0621081	0.101002	0.105452	0.174167	0.0362976	0.0317791	0.0657239	0.0188397	0.0293963	0.0337788	0.0269812	0.0349825	0.0710972	0.0531644	0.032233	0.0237226	0.0403771	0.0221696	0.0504924	0.0524898	0.0287773	0.0332832	0.0206985	0.0298965	3.281258
2300	-15797	-15810	13.0589	0.142892	0.0923478	0.100345	0.102528	0.120167	0.0676281	0.114669	0.0808587	0.108184	0.166588	0.0615249	0.100422	0.09162	0.0933489	0.116247	0.124589	0.139749	0.107118	0.134815	0.0822494	0.0950857	0.0858327	0.158347	0.0371146	0.0250284	0.0318069	0.0266024	0.0179535	0.0332066	0.0321741	0.0329296	0.0720653	0.0364377	0.0419951	0.0267153	0.043802	0.0209502	0.0497801	0.0521137	0.024591	0.0445885	0.0351426	0.0108624	3.183017
2310	-15802.2	-15814.3	12.1364	0.120992	0.102443	0.093289	0.0949704	0.113253	0.0846595	0.114723	0.0945464	0.0999762	0.189491	0.0707208	0.0847705	0.116157	0.10645	0.111551	0.133485	0.139749	0.0956781	0.1407	0.0899057	0.110419	0.0916462	0.176658	0.0488529	0.0297674	0.040181	0.0349929	0.0141901	0.0228528	0.0301863	0.029674	0.062228	0.0372623	0.0419802	0.0286278	0.0625583	0.023136	0.0607689	0.0440657	0.0141787	0.03868	0.0199472	0.0149031	3.275267
2320	-15811.8	-15824.1	12.3053	0.113487	0.0951474	0.0983422	0.0984013	0.11242	0.0962776	0.102989	0.0648236	0.112931	0.184911	0.0736474	0.0708407	0.117474	0.0955179	0.105073	0.124134	0.132528	0.123875	0.137061	0.069568	0.0630451	0.107765	0.181224	0.034765	0.0454883	0.0353112	0.0434576	0.020168	0.0291137	0.0250815	0.0284727	0.0878653	0.0388279	0.0532033	0.025006	0.0565535	0.0323157	0.054364	0.0644424	0.0124886	0.052279	0.0229092	0.0147852	3.258381
2330	-15810.3	-15822.5	12.1975	0.105065	0.117196	0.0911441	0.107005	0.102394	0.0799947	0.139765	0.0904214	0.108143	0.169238	0.0752991	0.0968933	0.100614	0.0739619	0.106669	0.152737	0.132528	0.113703	0.114728	0.0754662	0.0839699	0.0870648	0.189664	0.0482	0.0318932	0.0562641	0.0375453	0.00566939	0.0213103	0.0288358	0.0258382	0.0616796	0.0385157	0.0482158	0.0228463	0.0474807	0.0204729	0.0837813	0.0515703	0.0362185	0.0400896	0.0357143	0.0133568	3.269162
2340	-15807.6	-15820.3	12.6183	0.120078	0.129686	0.0882402	0.0988174	0.119853	0.0739731	0.117215	0.0864881	0.0921166	0.184632	0.0920061	0.0922927	0.108755	0.0944552	0.082545	0.119885	0.120186	0.115267	0.123246	0.0889567	0.10166	0.0753615	0.149759	0.0393497	0.025575	0.0534714	0.0208577	0.0243384	0.0222115	0.0288081	0.0362687	0.0847982	0.0483182	0.0433611	0.0197111	0.0614586	0.0279909	0.0346135	0.0436433	0.0338121	0.0378738	0.0427888	0.0223479	3.227073
2350	-15807.9	-15820.7	12.818	0.106412	0.123015	0.0937204	0.0994233	0.0992258	0.0865341	0.13327	0.074895	0.0876155	0.151357	0.0843054	0.076083	0.121095	0.0891454	0.12101	0.13165	0.120186	0.107677	0.123246	0.0762435	0.09035	0.071151	0.175575	0.0330666	0.0386014	0.0569835	0.0456871	0.0220855	0.0222575	0.0459591	0.0274128	0.0807059	0.0525543	0.0382725	0.0240936	0.0359004	0.0491076	0.0418706	0.0401578	0.0161487	0.038139	0.0184003	0.0365213	3.207108
2360	-15807.3	-15820.4	13.0513	0.132516	0.120154	0.119844	0.13186	0.1178	0.0693968	0.111681	0.0720547	0.089796	0.171216	0.0614473	0.0973155	0.094315	0.0986174	0.108311	0.115708	0.0988288	0.116977	0.1346	0.0702223	0.0770629	0.097797	0.158505	0.0386273	0.0317733	0.0515551	0.0462178	0.028133	0.0229633	0.0333613	0.0320208	0.0780895	0.048528	0.033748	0.0275382	0.0507614	0.0227832	0.0317025	0.0481263	0.0238161	0.0308299	0.0228379	0.0143375	3.183775
2370	-15814.2	-15826.3	12.0995	0.144001	0.0929922	0.0858316	0.120124	0.12815	0.0592996	0.139738	0.0837895	0.119712	0.156099	0.0938166	0.0739421	0.105903	0.0900678	0.108425	0.112831	0.127829	0.119978	0.123815	0.0792469	0.0959224	0.0904035	0.185643	0.0260462	0.0188486	0.039955	0.0267097	0.0311093	0.0389021	0.0394032	0.0279962	0.0768517	0.0468976	0.0599964	0.0148739	0.030879	0.0356928	0.0571593	0.0532824	0.0305736	0.0439185	0.0293232	0.0129771	3.278957
2380	-15805.1	-15817.9	12.796	0.124445	0.0823502	0.112622	0.0991081	0.136212	0.0880788	0.112576	0.0784452	0.100667	0.151471	0.0809335	0.0782179	0.109445	0.079053	0.109272	0.133566	0.105339	0.118459	0.131802	0.0591689	0.0717042	0.0956614	0.173448	0.0253707	0.0338506	0.0516245	0.0429731	0.0218846	0.0239952	0.0264881	0.0313497	0.0697952	0.0565029	0.0341194	0.0239319	0.0674477	0.031817	0.0601544	0.0461745	0.0282917	0.0439185	0.0253132	0.0322596	3.209307
2390	-15807.5	-15820	12.4643	0.10968	0.100587	0.102239	0.105652	0.117481	0.0750976	0.144622	0.0611557	0.0937794	0.175475	0.0731808	0.10415	0.109813	0.0964753	0.0986472	0.161033	0.146532	0.107027	0.110728	0.0814069	0.0941148	0.0868572	0.156631	0.0268196	0.0295958	0.0452313	0.0389053	0.0157561	0.0194535	0.0432018	0.0344096	0.07356	0.0342986	0.0577064	0.0351676	0.0556307	0.0384962	0.0508484	0.0399424	0.0152631	0.0409232	0.0194522	0.0154513	3.242478
2400	-15802.6	-15815.1	12.4829	0.113954	0.0928379	0.094801	0.0885427	0.103742	0.0740967	0.140082	0.0668129	0.102521	0.171448	0.0901558	0.0932453	0.0998055	0.103038	0.11073	0.134638	0.130507	0.116193	0.121377	0.0643028	0.0914682	0.0913708	0.19062	0.0298985	0.0270502	0.0564876	0.0336567	0.0158126	0.0215724	0.0302572	0.0339883	0.0799447	0.0354674	0.0410589	0.0253145	0.0782387	0.0352614	0.044994	0.0433064	0.0132006	0.0581022	0.0338654	0.0168482	3.240616
2410	-15798.9	-15811.6	12.7119	0.1277	0.0921424	0.114109	0.113673	0.126075	0.0845591	0.125284	0.0807998	0.0980543	0.160847	0.0655583	0.0749554	0.0939535	0.107849	0.0981571	0.144419	0.136209	0.118337	0.128549	0.0597314	0.0914682	0.0839518	0.149839	0.0316023	0.0435559	0.0518521	0.0399692	0.0201971	0.0341127	0.0330739	0.0481747	0.0666928	0.0365485	0.0313503	0.0301816	0.0519813	0.0186453	0.0446418	0.0648387	0.0143791	0.0393445	0.023507	0.0168482	3.217719
2420	-15800.1	-15813	12.8996	0.114194	0.0920244	0.0999894	0.102652	0.118148	0.0758589	0.110601	0.0962978	0.0819845	0.163156	0.081057	0.108692	0.104628	0.102835	0.100671	0.139506	0.115607	0.109215	0.137441	0.0776172	0.0774804	0.0768641	0.174674	0.0283287	0.0311235	0.0539574	0.0340247	0.0244782	0.0304873	0.0249155	0.0309588	0.0875539	0.0318964	0.0360845	0.0287331	0.0630213	0.0264205	0.0481202	0.0453368	0.0244814	0.0489777	0.0158006	0.0230526	3.198947
2430	-15808.7	-15821.3	12.6849	0.111614	0.107539	0.093273	0.127214	0.100087	0.0932694	0.126827	0.0791025	0.0959871	0.157455	0.0842196	0.0867431	0.112265	0.125716	0.108755	0.155017	0.11861	0.0943424	0.104423	0.0706551	0.0967833	0.0952322	0.1523	0.0396434	0.0463719	0.0381736	0.0239042	0.0124807	0.0301873	0.0412146	0.0299371	0.0738775	0.0437703	0.0236478	0.0199595	0.0453511	0.0223632	0.0529858	0.0539397	0.0188037	0.06041	0.0242008	0.0217684	3.220421
2440	-15809.3	-15821.7	12.4112	0.121146	0.0987302	0.103363	0.0961362	0.103246	0.0902491	0.143431	0.0796163	0.112538	0.172736	0.107137	0.0943264	0.087006	0.0683131	0.116531	0.12691	0.142602	0.0962273	0.129557	0.0984586	0.1095	0.0792379	0.153005	0.0396434	0.0387416	0.034893	0.0245918	0.0257248	0.0248571	0.0385483	0.0324615	0.0955274	0.0273317	0.0336541	0.0190531	0.0570639	0.02235	0.0551411	0.0496836	0.0191432	0.0366315	0.0184963	0.0242463	3.247784
2450	-15808.8	-15821.3	12.463	0.144697	0.0951906	0.114354	0.0927275	0.125055	0.0735396	0.119184	0.0946308	0.0806164	0.163925	0.0814708	0.069083	0.105834	0.0936543	0.108607	0.123044	0.130916	0.112877	0.143595	0.0763147	0.0898592	0.066929	0.176712	0.0534759	0.0394723	0.0528339	0.0264028	0.0305806	0.0210825	0.0384823	0.0214914	0.071877	0.0384487	0.049355	0.02546	0.0534036	0.0301629	0.0450234	0.0342517	0.0264726	0.0360455	0.0359928	0.0294743	3.242607
2460	-15804.2	-15816.9	12.689	0.132766	0.0949076	0.12833	0.0920305	0.101271	0.0814124	0.145791	0.103566	0.0877558	0.159596	0.097941	0.0919015	0.0959196	0.084714	0.109949	0.125516	0.1253	0.138232	0.107086	0.0721783	0.096991	0.0795389	0.173672	0.0279275	0.0206189	0.0436416	0.0391764	0.0210494	0.0290877	0.0215061	0.0313743	0.0745609	0.0386638	0.0305911	0.0237358	0.0446667	0.0275268	0.0509337	0.0541171	0.0176285	0.0442136	0.0310081	0.0216156	3.220008
2470	-15803.8	-15816.4	12.6752	0.124478	0.103783	0.100007	0.107934	0.128889	0.101614	0.135211	0.0682427	0.100713	0.163018	0.0852859	0.0633086	0.0890791	0.0932001	0.0947639	0.124075	0.115501	0.11381	0.101404	0.0836064	0.103742	0.0929645	0.176361	0.0417463	0.0254737	0.0421215	0.0269277	0.0274515	0.0216495	0.0367314	0.0324457	0.0999677	0.0330841	0.033983	0.0364751	0.0473881	0.0185267	0.0583771	0.0523373	0.01727	0.0449769	0.0413363	0.0121308	3.22139
2480	-15805.2	-15817.1	11.8728	0.134092	0.102406	0.116568	0.125539	0.129187	0.0755239	0.127119	0.0849545	0.10037	0.170436	0.0757157	0.0725122	0.0821482	0.091224	0.115052	0.113221	0.134033	0.106913	0.10913	0.0994407	0.0989371	0.0988854	0.1838	0.0326082	0.0242238	0.0336305	0.0432962	0.0213415	0.0214686	0.0315677	0.040407	0.08728	0.0462166	0.029934	0.0263612	0.0513464	0.041685	0.0578167	0.0611827	0.0214254	0.0457925	0.0211785	0.0156605	3.301631
2490	-15808.8	-15821.2	12.4671	0.161784	0.123634	0.111401	0.101069	0.116433	0.0928203	0.132977	0.0712301	0.0906117	0.165919	0.0827908	0.0842086	0.0894586	0.0824864	0.110241	0.118076	0.125871	0.110453	0.121125	0.0896668	0.0899949	0.0755232	0.138933	0.0379322	0.0249796	0.0690283	0.0421378	0.0205974	0.0260527	0.0183108	0.0411602	0.0962817	0.0446059	0.0348934	0.0344798	0.042251	0.0320411	0.0455447	0.0586978	0.0133827	0.0344583	0.0165008	0.0221488	3.242195
2500	-15803.6	-15816	12.391	0.142845	0.0956004	0.0918818	0.104762	0.0968004	0.100529	0.112472	0.0861793	0.1007	0.191492	0.0855528	0.0761278	0.111311	0.101409	0.102421	0.118076	0.120829	0.109119	0.111833	0.082127	0.0915103	0.0893881	0.156703	0.0409267	0.0392039	0.0464388	0.0188808	0.016326	0.0263567	0.0310657	0.0364621	0.0699972	0.0360012	0.0427307	0.05363	0.063989	0.0257835	0.066979	0.050409	0.0179224	0.0519698	0.0147957	0.0202738	3.24981
2510	-15796.5	-15809.7	13.2025	0.117907	0.10125	0.0934793	0.0868307	0.106061	0.0841912	0.116577	0.0856799	0.0993299	0.147822	0.0803349	0.0839336	0.112617	0.0924289	0.129427	0.124983	0.132963	0.0986864	0.125017	0.0722733	0.105069	0.0888741	0.170857	0.0297961	0.0414813	0.0518275	0.0314673	0.0282468	0.0276226	0.0315176	0.0288695	0.0698781	0.0339648	0.0232577	0.026411	0.0496083	0.0359071	0.0418296	0.0445219	0.0215116	0.0468521	0.0234174	0.0240742	3.168654
2520	-15804.2	-15817.5	13.2431	0.104242	0.105172	0.0998746	0.100233	0.123189	0.0823134	0.129198	0.0663975	0.118123	0.162315	0.0691705	0.0631083	0.0865704	0.0880697	0.118381	0.144754	0.132963	0.105378	0.11422	0.0770577	0.0775979	0.0967994	0.145715	0.0232961	0.0411526	0.0431753	0.030814	0.0334401	0.023777	0.0315176	0.029845	0.0719815	0.0293758	0.047939	0.0248016	0.0518952	0.0168283	0.0545763	0.0707432	0.0237928	0.0468521	0.0247487	0.033199	3.164594
2530	-15806.4	-15820	13.634	0.14407	0.090256	0.0831928	0.11124	0.0897279	0.0740945	0.131144	0.0739725	0.0844393	0.161888	0.0881861	0.0885924	0.0875118	0.103886	0.118381	0.115536	0.118349	0.0995737	0.134004	0.0747473	0.0800197	0.0865554	0.173676	0.046981	0.0280603	0.0373271	0.022586	0.0305006	0.0275775	0.0357367	0.0489053	0.0963213	0.0332661	0.0359221	0.0191825	0.0471419	0.0235963	0.0333834	0.0358695	0.0264968	0.0433904	0.0195767	0.0206404	3.125505
2540	-15801.6	-15814	12.4559	0.105231	0.105496	0.109799	0.0943918	0.116848	0.070472	0.151444	0.0709267	0.096708	0.192337	0.0813722	0.0850207	0.105689	0.0811135	0.104598	0.126603	0.134652	0.114572	0.115515	0.0864919	0.0898287	0.0849993	0.198117	0.0277306	0.0275303	0.0332968	0.0473587	0.0253436	0.0281005	0.0363611	0.0383035	0.0791556	0.0247185	0.039385	0.0251244	0.0446771	0.03307	0.0466258	0.0415947	0.0218947	0.0520588	0.0266306	0.0221364	3.243322
2550	-15810.1	-15822.2	12.058	0.135182	0.0847143	0.096332	0.0934125	0.114282	0.0972546	0.113316	0.0741078	0.113642	0.162673	0.075645	0.0904326	0.0825502	0.0951088	0.142368	0.131153	0.122422	0.125164	0.11896	0.0821872	0.106995	0.0777171	0.191348	0.0216469	0.0482367	0.0594779	0.0223039	0.0142944	0.0414807	0.0284551	0.0383185	0.0760756	0.0527168	0.0228684	0.0477801	0.0461516	0.0230529	0.0495219	0.0470369	0.0254404	0.054163	0.0197837	0.0173308	3.283105
2560	-15811.3	-15824.2	12.9173	0.118477	0.0837454	0.092308	0.0941916	0.11393	0.0813675	0.117867	0.082275	0.0983981	0.153348	0.104674	0.0995742	0.0965874	0.101108	0.125012	0.11411	0.132103	0.113548	0.099636	0.0921394	0.0968076	0.0990295	0.171972	0.0189599	0.0208726	0.0410701	0.0406995	0.0228066	0.014592	0.0322638	0.0485677	0.0658193	0.0374499	0.0422027	0.0296485	0.0508353	0.017502	0.0496543	0.0670638	0.0272302	0.054163	0.0168768	0.0166946	3.197182
2570	-15796.7	-15809.6	12.8835	0.125089	0.116048	0.10834	0.109459	0.104716	0.0691649	0.138699	0.0887486	0.0863055	0.162109	0.0707937	0.0753239	0.100401	0.101253	0.0971809	0.140357	0.135072	0.110481	0.136501	0.0794792	0.0872435	0.069533	0.16216	0.031939	0.0328894	0.0415374	0.0311483	0.0335911	0.0348079	0.0297465	0.0357477	0.0716305	0.037129	0.0419547	0.0332094	0.0523608	0.0230643	0.0418336	0.0408384	0.0226757	0.0448374	0.0185493	0.0266117	3.20056
2580	-15808.1	-15820.4	12.3513	0.121355	0.0922867	0.0940858	0.09336	0.120065	0.0705249	0.132298	0.0947672	0.0930996	0.190643	0.0974544	0.0875997	0.0915836	0.101253	0.115812	0.112407	0.114735	0.108322	0.112298	0.0728492	0.0918269	0.0703471	0.178391	0.0407861	0.0410874	0.0551809	0.0317552	0.0170373	0.0210094	0.0363264	0.0309737	0.0834738	0.0382076	0.042211	0.0531182	0.0256291	0.0408345	0.0577175	0.0680334	0.0262864	0.0530337	0.0206251	0.0130824	3.253773
2590	-15806.5	-15818.5	12.0218	0.133068	0.101923	0.122131	0.0919849	0.139879	0.084006	0.118497	0.0806285	0.102597	0.19343	0.0802259	0.0907606	0.082722	0.0939969	0.116853	0.142679	0.145086	0.12144	0.14567	0.0728492	0.0784931	0.0757329	0.169849	0.035977	0.0233239	0.0551809	0.0215035	0.0188433	0.0269346	0.0244452	0.0189744	0.0758578	0.0550333	0.0289089	0.0372729	0.0328027	0.0241011	0.0366008	0.0582544	0.0228916	0.0471245	0.0365601	0.0216344	3.286728
2600	-15803.5	-15815.8	12.2759	0.140507	0.108327	0.116461	0.108278	0.117588	0.0776322	0.114799	0.0659389	0.103283	0.163462	0.0846192	0.0815149	0.100831	0.10732	0.120661	0.111374	0.113755	0.130348	0.143278	0.075084	0.078948	0.0777396	0.177293	0.0318666	0.0339887	0.0431444	0.0320937	0.0217863	0.0367507	0.0243807	0.0490953	0.0671935	0.0522935	0.0294598	0.0195641	0.0711175	0.02816	0.0426347	0.0537934	0.0163062	0.048469	0.0221916	0.0179902	3.261322
2610	-15802.1	-15816.1	14.0135	0.10538	0.0848932	0.0999187	0.0963142	0.106376	0.075831	0.104549	0.0887238	0.098527	0.152928	0.0978487	0.08574	0.0998645	0.0885325	0.111986	0.122309	0.138889	0.106389	0.138339	0.0688675	0.0887294	0.0834417	0.150415	0.0335976	0.0385814	0.0353579	0.0154051	0.0254668	0.0303328	0.0299882	0.0323375	0.0635217	0.0435724	0.0376077	0.0346196	0.0533127	0.0360836	0.0380687	0.053565	0.0195838	0.034992	0.0214841	0.0152884	3.087559
2620	-15805.3	-15818.2	12.8218	0.139482	0.094696	0.0977505	0.102337	0.125717	0.0693149	0.116644	0.0602663	0.105974	0.141606	0.0814457	0.0852407	0.0868018	0.0930311	0.129652	0.123642	0.141645	0.105706	0.130031	0.0843547	0.0903631	0.0918059	0.180251	0.0446319	0.0382262	0.0298808	0.025421	0.0204094	0.0320657	0.0302432	0.0581321	0.0679453	0.0447038	0.036288	0.0275399	0.0356379	0.0324536	0.0424886	0.0472355	0.0251344	0.0427288	0.0234118	0.0243878	3.206723
2630	-15807.1	-15818.6	11.5281	0.10514	0.103967	0.0802485	0.103995	0.115399	0.0873287	0.129683	0.0715095	0.111992	0.165361	0.0744516	0.0764881	0.116153	0.0901926	0.116633	0.123642	0.127233	0.123647	0.123831	0.102158	0.0859578	0.102652	0.186325	0.0479758	0.0466579	0.0528064	0.0250932	0.0246769	0.0347799	0.033554	0.0447733	0.0996989	0.0306907	0.0346102	0.0288687	0.0522402	0.0351308	0.0536379	0.0665361	0.0271279	0.039388	0.0167144	0.0171484	3.336098
2640	-15812.3	-15826.1	13.7486	0.136127	0.109692	0.0868772	0.111602	0.117274	0.0820789	0.126257	0.079771	0.0846917	0.134813	0.0876549	0.0829684	0.110192	0.0922549	0.100412	0.119444	0.0981507	0.113296	0.121351	0.066444	0.0906307	0.0762905	0.211822	0.0424596	0.030957	0.0277571	0.0311224	0.0275118	0.0368459	0.0228615	0.0235395	0.0772919	0.0371942	0.0209575	0.0262997	0.0484966	0.0269929	0.0453953	0.0360434	0.0226488	0.0297624	0.032239	0.0275799	3.114052
2650	-15797.2	-15810.4	13.2555	0.131554	0.0905163	0.119383	0.101035	0.110945	0.0728406	0.129513	0.0758792	0.12374	0.164747	0.0756028	0.0918306	0.0837441	0.0882105	0.110295	0.114554	0.109969	0.126267	0.123569	0.0892171	0.0919692	0.0799639	0.169442	0.0272639	0.0405051	0.0442062	0.0264894	0.0222346	0.0240475	0.0288036	0.0295423	0.0785299	0.0327659	0.033872	0.0213741	0.0326204	0.0269929	0.0460949	0.0475759	0.0324723	0.0347179	0.032239	0.0262276	3.16336
2660	-15806.2	-15818.4	12.2107	0.126759	0.10289	0.0942495	0.0945359	0.110013	0.0837686	0.151646	0.0674458	0.109591	0.197893	0.0792831	0.083247	0.107994	0.0921923	0.11289	0.141011	0.117491	0.099086	0.128626	0.0824669	0.0953504	0.0899822	0.186898	0.0463601	0.0505549	0.0399316	0.0281213	0.0156371	0.0245763	0.0318842	0.0246478	0.047456	0.0302106	0.0352929	0.0285731	0.0535719	0.0199481	0.0633388	0.0432914	0.035452	0.0453679	0.0161015	0.0322064	3.267834
2670	-15814.1	-15826.3	12.1701	0.114089	0.10289	0.108766	0.097836	0.134849	0.0678531	0.125446	0.0754719	0.0995209	0.166226	0.085749	0.0702335	0.101258	0.0884363	0.144093	0.121707	0.148496	0.120718	0.121309	0.0714428	0.0878688	0.0765762	0.168405	0.0410588	0.0414022	0.0353544	0.0154121	0.00968625	0.025547	0.0367767	0.0306428	0.0807892	0.0470818	0.0620045	0.0367887	0.0567132	0.0474438	0.0484348	0.045761	0.0183586	0.0372117	0.0402323	0.0159545	3.271894
2680	-15803	-15815.4	12.4598	0.120791	0.120963	0.110703	0.102176	0.12919	0.0636659	0.121478	0.09026	0.105619	0.14589	0.0729456	0.0758374	0.0856561	0.0960883	0.104362	0.144599	0.135412	0.109109	0.114403	0.0895836	0.0982738	0.0778612	0.150245	0.0410588	0.0450577	0.0457479	0.0290405	0.0231265	0.024345	0.0363282	0.0270442	0.0797263	0.0405765	0.0479369	0.0415305	0.0493915	0.0312485	0.0368631	0.0569878	0.0149651	0.055972	0.0261769	0.0246958	3.242932
2690	-15806.5	-15818.6	12.0475	0.117474	0.109452	0.0925119	0.113805	0.10398	0.088934	0.124528	0.0686856	0.121156	0.143212	0.0866147	0.083453	0.1193	0.119373	0.120775	0.147809	0.116656	0.116161	0.0986573	0.0740705	0.0929463	0.0927398	0.195425	0.0529082	0.0346497	0.0632351	0.0306416	0.0143535	0.0135192	0.0343269	0.0252599	0.0789902	0.034038	0.0473335	0.0253483	0.0523904	0.0260349	0.0475345	0.0487004	0.0162297	0.0454226	0.0256898	0.0198292	3.284154
2700	-15806.5	-15819.2	12.7474	0.135007	0.109452	0.107549	0.10012	0.1018	0.0980426	0.119015	0.0778715	0.0998811	0.224681	0.0765526	0.0675687	0.0925287	0.0815516	0.116196	0.122555	0.126496	0.0955353	0.117389	0.072243	0.109827	0.0741067	0.170481	0.0436322	0.0407764	0.0537174	0.0304548	0.0162533	0.0154093	0.0211615	0.031544	0.0610379	0.0481766	0.027006	0.0234551	0.057559	0.0348282	0.0487495	0.0487004	0.0228777	0.0374664	0.0350819	0.0198292	3.214167
2710	-15805.7	-15817.8	12.1442	0.127042	0.0873679	0.0813166	0.107984	0.115496	0.102774	0.132863	0.0857075	0.113624	0.171554	0.0773673	0.0801569	0.103443	0.107817	0.0964324	0.151784	0.126496	0.108315	0.105824	0.075034	0.0884927	0.0780262	0.204542	0.0363514	0.0387561	0.0453764	0.0319031	0.0171958	0.0216935	0.0209096	0.0332082	0.0947078	0.0537868	0.0317713	0.0276732	0.0564674	0.0484567	0.0478813	0.036963	0.0147999	0.0344411	0.0306906	0.0219936	3.274486
2720	-15813.6	-15826.2	12.6163	0.138418	0.0796202	0.105266	0.0869056	0.129994	0.0780119	0.121855	0.0851273	0.0834992	0.19601	0.077746	0.0703391	0.0891502	0.110713	0.101593	0.154301	0.104341	0.116686	0.13327	0.063221	0.0907288	0.0882137	0.13364	0.0389281	0.0232529	0.0581759	0.0349288	0.0243386	0.0190136	0.0358465	0.0436354	0.0888325	0.0594875	0.0350983	0.0422964	0.0409549	0.0261444	0.0502133	0.0539872	0.0128802	0.0481256	0.0375314	0.014959	3.227278
2730	-15808.2	-15821.5	13.2288	0.127905	0.102904	0.085936	0.0929124	0.108141	0.0845686	0.127764	0.0761918	0.12724	0.15888	0.107749	0.0738254	0.117089	0.0912425	0.102432	0.111446	0.101268	0.123869	0.114397	0.0871966	0.094693	0.0840293	0.152963	0.0375919	0.0406757	0.0490839	0.0280794	0.0278704	0.0288069	0.0192318	0.0307555	0.0685128	0.0332303	0.0231329	0.0422964	0.0482338	0.027798	0.0298515	0.0500999	0.0295786	0.0523662	0.0232097	0.0209749	3.166023
2740	-15806.1	-15818.4	12.316	0.135302	0.0979995	0.101061	0.0975373	0.129216	0.0992493	0.131632	0.0638203	0.0903237	0.203856	0.0703921	0.0759546	0.101222	0.085289	0.116141	0.117522	0.132414	0.105239	0.110829	0.0672583	0.102211	0.0854762	0.191104	0.0325176	0.0226431	0.0449063	0.0396681	0.0342041	0.037042	0.0289354	0.0211474	0.0732476	0.033802	0.0288716	0.0400189	0.0409443	0.036001	0.0457044	0.0597282	0.0398945	0.0482789	0.0173111	0.0213958	3.257312
2750	-15800.5	-15813.4	12.8956	0.1385	0.0943724	0.0920886	0.103559	0.0975001	0.0776507	0.13257	0.0816521	0.0969945	0.179194	0.0769066	0.0879003	0.098983	0.0956916	0.114308	0.119215	0.115169	0.0947024	0.102342	0.0699521	0.0868994	0.0721416	0.170908	0.0474621	0.0381438	0.033762	0.038551	0.0231993	0.0370287	0.0525673	0.0414296	0.0834089	0.033802	0.0432154	0.0253599	0.0484526	0.0240241	0.0570608	0.0435603	0.0308353	0.0502134	0.0297117	0.0183614	3.199351
2760	-15805.5	-15816.6	11.126	0.124976	0.112515	0.0937071	0.102114	0.130799	0.0981315	0.135058	0.0773166	0.10288	0.20025	0.0932983	0.0874131	0.114059	0.0943143	0.112765	0.12997	0.117497	0.127672	0.126839	0.0828524	0.0984505	0.0990907	0.170908	0.0440341	0.0264783	0.0432406	0.0342565	0.0396195	0.0392998	0.0330526	0.0286059	0.0775156	0.0286892	0.0237116	0.0214488	0.0484526	0.0309117	0.0548479	0.0679984	0.0278331	0.0366994	0.0271248	0.00961422	3.376311
2770	-15806.5	-15819.1	12.5949	0.126489	0.0843912	0.0784674	0.108746	0.0972462	0.0781205	0.136674	0.06928	0.100161	0.170894	0.0728575	0.0874131	0.0909906	0.0937383	0.101241	0.129523	0.136213	0.0934959	0.124526	0.094536	0.0941167	0.104629	0.19025	0.0274232	0.0370065	0.0421119	0.0396574	0.0405206	0.0221717	0.0372573	0.0486695	0.0810331	0.0439745	0.0308657	0.0193066	0.0471412	0.0311385	0.0454594	0.0475987	0.0312021	0.0443219	0.0266542	0.0219014	3.229416
2780	-15805	-15817.2	12.1978	0.129375	0.103918	0.0979528	0.111015	0.100501	0.0892919	0.129762	0.074308	0.118224	0.178178	0.110361	0.0786544	0.0813992	0.113889	0.102837	0.124219	0.119048	0.106485	0.110423	0.079328	0.0754093	0.0778918	0.165175	0.0482334	0.0403189	0.0412226	0.0362563	0.021385	0.0448464	0.0342846	0.0426977	0.0588866	0.0336374	0.0379152	0.0306642	0.0483043	0.0362379	0.0491594	0.0648414	0.0243575	0.0485344	0.0247658	0.0249357	3.269131
2790	-15806.6	-15819.6	12.9806	0.147165	0.10212	0.106161	0.0855419	0.113088	0.103919	0.137947	0.077624	0.108281	0.183194	0.065425	0.0900948	0.0971981	0.089116	0.110048	0.107724	0.132122	0.11239	0.136549	0.0761788	0.0869852	0.0599657	0.157614	0.0384815	0.0240436	0.0436908	0.0363277	0.0133627	0.0189271	0.0236901	0.0290565	0.0604173	0.0293106	0.0400845	0.0444544	0.0668988	0.0204535	0.0610774	0.0488478	0.0269248	0.0416062	0.0227914	0.013953	3.190849
