Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
4920	-435.098	-418.306	-16.7922	454824.6	6.547663	0.998116	0.999518	1.00048	1.00189	3.926062
4930	-445.699	-427.352	-18.3477	874409.3	8.24304	0.998641	0.999652	1.00035	1.00136	4.187962
4940	-437.075	-424.196	-12.8795	532351.8	7.495982	0.998258	0.999554	1.00044	1.00174	3.477556
4950	-430.663	-415.9	-14.7628	506178.4	6.739237	0.998214	0.999543	1.00046	1.00179	3.648848
4960	-429.41	-414.841	-14.5693	439781.3	7.384017	0.998084	0.99951	1.00049	1.00192	3.694906
4970	-426.853	-416.738	-10.1147	611816.3	9.537842	0.998375	0.999584	1.00041	1.00163	3.233876
4980	-425.399	-412.171	-13.2284	775901.1	9.143253	0.998557	0.999631	1.00037	1.00144	3.570124
4990	-434.871	-423.483	-11.3876	63197.19	9.712188	0.994948	0.998704	1.00129	1.00506	3.364854
5000	-431.654	-413.808	-17.8455	848632.1	8.354779	0.998621	0.999647	1.00035	1.00138	4.122353
5010	-430.568	-416.238	-14.3296	868894.8	10.48372	0.998637	0.999651	1.00035	1.00136	3.623748
5020	-432.739	-420.29	-12.4487	535125.1	8.245556	0.998263	0.999556	1.00044	1.00174	3.472428
5030	-432.502	-418.568	-13.9346	915432.7	10.37571	0.998672	0.99966	1.00034	1.00133	3.592543
5040	-438.833	-420.444	-18.3894	122181.6	9.159311	0.996366	0.999069	1.00093	1.00364	4.13331
5050	-439.123	-426.692	-12.4309	745298.9	7.981151	0.998528	0.999624	1.00038	1.00147	3.457103
5060	-432.384	-422.164	-10.2193	562027.3	9.316085	0.998305	0.999566	1.00043	1.0017	3.243512
5070	-425.585	-413.771	-11.8143	112547.4	8.795471	0.996214	0.99903	1.00097	1.00379	3.412934
5080	-435.604	-424.539	-11.065	728731.1	8.367655	0.998511	0.999619	1.00038	1.00149	3.311458
5090	-429.893	-416.547	-13.3456	260312	8.104189	0.99751	0.999363	1.00064	1.00249	3.576746
5100	-430.401	-417.288	-13.1137	628532	12.54398	0.998397	0.99959	1.00041	1.0016	3.370789
5110	-443.508	-423.565	-19.9425	797142.7	5.473813	0.998577	0.999636	1.00036	1.00142	4.231096
5120	-442.883	-423.043	-19.8395	483496.7	5.732254	0.998173	0.999532	1.00047	1.00183	4.278939
5130	-451.871	-427.142	-24.7293	988828.5	11.497	0.998722	0.999673	1.00033	1.00128	4.45612
5140	-442.158	-425.104	-17.0542	233985.9	7.340674	0.997373	0.999328	1.00067	1.00263	4.029957
5150	-428.994	-412.623	-16.3709	795192.7	8.862996	0.998575	0.999636	1.00036	1.00143	3.927992
5160	-435.598	-418.492	-17.1069	296872.3	9.027696	0.997668	0.999403	1.00059	1.00233	4.001519
5170	-432.055	-413.879	-18.1763	465284.8	6.584088	0.998137	0.999523	1.00048	1.00186	4.141259
5180	-436.507	-420.134	-16.3732	669928.9	9.126163	0.998447	0.999603	1.0004	1.00155	3.915015
5190	-429.994	-415.515	-14.4787	182.0941	7.602449	0.907438	0.974397	1.02247	1.0957	3.697627
5200	-440.379	-418.869	-21.51	681480.3	9.084379	0.998461	0.999606	1.00039	1.00154	4.482731
5210	-438.894	-425.388	-13.5059	827480.7	8.300146	0.998603	0.999643	1.00036	1.0014	3.601885
5220	-436.614	-420.5	-16.1141	729221.5	11.01935	0.998512	0.999619	1.00038	1.00149	3.749049
5230	-437.065	-419.789	-17.2754	267427.6	7.217682	0.997543	0.999371	1.00063	1.00246	4.055431
5240	-438.07	-423.485	-14.5848	512388.8	6.397132	0.998225	0.999546	1.00045	1.00178	3.558111
5250	-445.091	-433.121	-11.9709	193903.1	8.634118	0.997115	0.999261	1.00074	1.00289	3.427815
5260	-445.986	-426.5	-19.4856	270721.2	5.179538	0.997558	0.999375	1.00062	1.00244	4.042566
5270	-429.796	-415.758	-14.0384	260329.1	10.33534	0.99751	0.999363	1.00064	1.00249	3.604948
5280	-429.728	-418.919	-10.8092	256666.8	9.198829	0.997492	0.999358	1.00064	1.00251	3.306096
5290	-444.27	-424.117	-20.1528	947627.5	6.826146	0.998695	0.999666	1.00033	1.00131	4.451409
5300	-428.596	-418.107	-10.4893	662886.1	10.315	0.998439	0.999601	1.0004	1.00156	3.262078
5310	-429.431	-420.106	-9.32507	472873.3	12.66823	0.998152	0.999527	1.00047	1.00185	3.06238
5320	-441.277	-427.419	-13.8586	232852	9.529715	0.997367	0.999326	1.00067	1.00264	3.626725
5330	-447.212	-424.001	-23.2109	785414.7	6.846197	0.998566	0.999633	1.00037	1.00143	4.898615
5340	-434.795	-416.191	-18.6042	298549.6	6.752866	0.997675	0.999405	1.00059	1.00233	4.219815
5350	-436.298	-418.715	-17.5829	697022.4	6.245307	0.998478	0.999611	1.00039	1.00152	4.002616
5360	-433.836	-421.635	-12.2015	51466.74	8.647926	0.994403	0.998563	1.00143	1.00561	3.454786
5370	-441.341	-426.823	-14.518	61614.77	7.377812	0.994884	0.998687	1.0013	1.00513	3.687477
5380	-440.65	-424.81	-15.8406	827023	7.292109	0.998603	0.999643	1.00036	1.0014	3.861654
5390	-438.257	-424.531	-13.7265	669911.6	9.560434	0.998447	0.999603	1.0004	1.00155	3.611714
5400	-436.273	-417.276	-18.9975	221197.6	7.580981	0.997299	0.999308	1.00069	1.0027	4.292427
5410	-423.368	-411.671	-11.6972	214642.2	9.946998	0.997258	0.999298	1.0007	1.00274	3.391077
5420	-441.082	-424.093	-16.9884	918474.6	8.830004	0.998674	0.999661	1.00034	1.00133	3.999408
5430	-429.431	-419.671	-9.75936	810878.9	8.118316	0.998589	0.999639	1.00036	1.00141	3.135508
5440	-431.489	-422.932	-8.5569	247521.8	9.047147	0.997446	0.999346	1.00065	1.00256	3.055283
5450	-442.762	-422.908	-19.854	779276.3	5.332722	0.99856	0.999632	1.00037	1.00144	4.170141
5460	-435.166	-419.072	-16.0935	625819.3	6.239243	0.998394	0.999589	1.00041	1.00161	3.76284
5470	-436.805	-422.938	-13.867	347858.6	10.04413	0.997846	0.999449	1.00055	1.00216	3.604303
5480	-429.751	-411.839	-17.9122	481978.3	7.379114	0.99817	0.999532	1.00047	1.00183	4.147543
5490	-432.883	-417.617	-15.266	31859.56	7.310208	0.992888	0.998172	1.00181	1.00713	3.784189
5500	-428.342	-414.207	-14.1352	915516.3	7.164161	0.998672	0.99966	1.00034	1.00133	3.61461
5510	-435.914	-425.017	-10.8974	819675.7	11.05007	0.998596	0.999641	1.00036	1.0014	3.274286
5520	-442.817	-425.23	-17.5869	499558.5	8.555054	0.998202	0.99954	1.00046	1.0018	4.082311
5530	-437.956	-420.694	-17.2616	926288	7.512017	0.99868	0.999662	1.00034	1.00132	4.062439
5540	-438.963	-422.473	-16.4908	775323.9	9.052225	0.998557	0.999631	1.00037	1.00144	3.931958
5550	-439.007	-419.61	-19.3973	380300.2	9.402318	0.99794	0.999473	1.00053	1.00206	4.220413
5560	-441.665	-425.313	-16.3514	436584.8	8.037726	0.998077	0.999508	1.00049	1.00192	3.948123
5570	-431.27	-416.255	-15.0148	590205.3	9.051455	0.998346	0.999577	1.00042	1.00166	3.768934
5580	-430.672	-418.574	-12.0984	327066.8	7.310733	0.997778	0.999431	1.00057	1.00222	3.350942
5590	-427.072	-416.726	-10.3456	458891	13.18512	0.998124	0.99952	1.00048	1.00188	3.111979
5600	-435.137	-416.65	-18.4864	745127.3	8.40429	0.998528	0.999624	1.00038	1.00147	4.196353
5610	-439.531	-419.576	-19.9553	994178.2	7.365785	0.998725	0.999674	1.00033	1.00128	4.424697
5620	-445.283	-426.504	-18.7789	301679.8	8.224878	0.997687	0.999408	1.00059	1.00232	4.241228
5630	-437.214	-421.989	-15.2249	949574.7	9.719414	0.998696	0.999667	1.00033	1.0013	3.759533
5640	-441.144	-428.592	-12.5529	758277.5	9.416974	0.998541	0.999627	1.00037	1.00146	3.492179
5650	-432.563	-416.38	-16.184	536570.9	8.355216	0.998265	0.999556	1.00044	1.00174	3.923474
5660	-430.666	-415.098	-15.5684	963096.3	8.487749	0.998705	0.999669	1.00033	1.0013	3.847755
5670	-434.497	-418.644	-15.8534	770513.4	9.08894	0.998552	0.99963	1.00037	1.00145	3.859839
5680	-430.442	-416.073	-14.3691	430634.8	9.151532	0.998064	0.999505	1.00049	1.00194	3.694632
5690	-436.365	-419.988	-16.377	751747.5	9.855683	0.998534	0.999625	1.00037	1.00147	3.8683
5700	-428.414	-413.05	-15.3635	739306.4	8.510271	0.998522	0.999622	1.00038	1.00148	3.823232
5710	-434.635	-420.598	-14.0377	919096.6	8.166889	0.998674	0.999661	1.00034	1.00133	3.663635
5720	-440.604	-427.103	-13.5016	412866.5	7.801807	0.998022	0.999494	1.0005	1.00198	3.582284
5730	-426.535	-418.046	-8.48891	618221.1	9.463857	0.998384	0.999587	1.00041	1.00162	3.061783
5740	-431.847	-415.425	-16.4218	407165.2	8.804685	0.998009	0.99949	1.00051	1.00199	3.936377
5750	-436.34	-416.62	-19.7203	847428.9	7.416547	0.99862	0.999647	1.00035	1.00138	4.391909
5760	-435.803	-416.705	-19.0978	394147.7	9.419885	0.997976	0.999482	1.00052	1.00203	4.186922
5770	-429.223	-411.231	-17.9917	503516.4	7.371373	0.998209	0.999542	1.00046	1.00179	4.1582
5780	-434.402	-420.489	-13.9129	57065.8	9.44561	0.994684	0.998636	1.00135	1.00533	3.635571
5790	-435.531	-424.209	-11.3225	680867.5	8.422707	0.99846	0.999606	1.00039	1.00154	3.344768
5800	-432.604	-422.55	-10.0542	58391.8	8.475453	0.994745	0.998652	1.00134	1.00527	3.197371
5810	-434.315	-424.547	-9.76799	221451.7	9.179547	0.9973	0.999309	1.00069	1.0027	3.192494
5820	-430.16	-415.543	-14.6172	181032.7	11.78253	0.997014	0.999235	1.00076	1.00299	3.553772
5830	-441.086	-428.274	-12.8116	827599.6	8.793227	0.998603	0.999643	1.00036	1.0014	3.526315
5840	-431.674	-417.646	-14.0281	93361.7	7.721354	0.995843	0.998934	1.00106	1.00416	3.645576
5850	-431.778	-419.621	-12.1569	581903.9	9.385196	0.998334	0.999574	1.00043	1.00167	3.450604
5860	-442.089	-432.036	-10.0534	228116.5	8.731824	0.99734	0.999319	1.00068	1.00266	3.210157
5870	-430.33	-416.525	-13.8046	332425.5	6.800752	0.997796	0.999436	1.00056	1.00221	3.517235
5880	-430.749	-417.373	-13.3766	799071.5	7.358987	0.998578	0.999636	1.00036	1.00142	3.530854
5890	-431.761	-419.914	-11.8465	549232.1	10.79753	0.998285	0.999561	1.00044	1.00172	3.372788
5900	-432.546	-420.564	-11.9819	117781.5	9.832458	0.996299	0.999052	1.00094	1.00371	3.422998
5910	-439.534	-423.824	-15.7098	400955.5	8.437846	0.997993	0.999487	1.00051	1.00201	3.865387
5920	-428.887	-418.313	-10.5739	994717.4	9.190077	0.998726	0.999674	1.00033	1.00127	3.280415
5930	-430.137	-416.522	-13.6148	911973.8	6.049744	0.998669	0.99966	1.00034	1.00133	3.309014
5940	-434.941	-418.538	-16.403	913383.5	8.931481	0.99867	0.99966	1.00034	1.00133	3.928376
5950	-432.946	-417.806	-15.1399	276980.6	7.366771	0.997586	0.999382	1.00062	1.00242	3.771012
5960	-431.589	-421.265	-10.3238	518576	10.98752	0.998235	0.999549	1.00045	1.00177	3.224812
5970	-431.598	-417.379	-14.2194	205490.5	8.552545	0.997197	0.999282	1.00071	1.00281	3.688696
5980	-431.478	-421.388	-10.09	846815.1	7.201102	0.998619	0.999647	1.00035	1.00138	3.05687
5990	-437.581	-423.287	-14.2937	60990.71	13.37285	0.994858	0.998681	1.00131	1.00515	3.395605
6000	-433.623	-419.672	-13.9509	608795	7.321911	0.998371	0.999583	1.00042	1.00163	3.605415
6010	-436.379	-424.666	-11.7136	353695.3	8.93613	0.997864	0.999453	1.00055	1.00214	3.403376
6020	-426.894	-416.586	-10.3077	159985.2	13.65449	0.996824	0.999187	1.00081	1.00318	3.079892
6030	-430.211	-422.603	-7.60837	666799	10.33888	0.998444	0.999602	1.0004	1.00156	2.982815
6040	-423.771	-413.924	-9.84648	753595.6	15.98977	0.998536	0.999626	1.00037	1.00146	2.897861
6050	-444.941	-435.458	-9.48344	869403.7	12.8568	0.998637	0.999651	1.00035	1.00136	3.064774
6060	-433.809	-420.452	-13.3564	883081	9.327375	0.998648	0.999654	1.00035	1.00135	3.579971
6070	-426.559	-412.278	-14.2805	718020.8	12.30405	0.9985	0.999616	1.00038	1.0015	3.48346
6080	-436.186	-421.361	-14.8245	797810.9	8.098439	0.998577	0.999636	1.00036	1.00142	3.759156
6090	-440.395	-424.108	-16.2871	773878.5	8.54637	0.998555	0.999631	1.00037	1.00145	3.93065
6100	-434.678	-420.473	-14.2044	859693.9	8.050182	0.998629	0.99965	1.00035	1.00137	3.681359
6110	-432.152	-416.216	-15.9363	161635.7	5.778094	0.99684	0.999191	1.00081	1.00316	3.613372
6120	-425.009	-413.694	-11.3148	425992	9.395627	0.998053	0.999502	1.0005	1.00195	3.36082
6130	-428.143	-415.642	-12.5015	6010.6	10.19081	0.983652	0.995765	1.00414	1.01644	3.4625
6140	-426.035	-419.246	-6.78891	675556	10.63388	0.998454	0.999605	1.00039	1.00155	2.904765
6150	-430.791	-417.328	-13.463	233479.8	8.322639	0.997371	0.999327	1.00067	1.00263	3.597184
6160	-427.522	-415.401	-12.1205	613605.5	7.64976	0.998378	0.999585	1.00041	1.00162	3.392011
6170	-434.729	-423.437	-11.2919	792489.3	8.342698	0.998573	0.999635	1.00036	1.00143	3.33734
6180	-437.607	-420.347	-17.2603	192071.4	7.807392	0.997101	0.999258	1.00074	1.0029	4.064027
6190	-437.054	-424.061	-12.9927	30490.36	8.562657	0.99273	0.998131	1.00185	1.00729	3.545396
6200	-438.622	-423.915	-14.7065	35029.47	8.961314	0.993217	0.998257	1.00173	1.0068	3.737596
6210	-438.225	-420.384	-17.8406	780115.6	6.865753	0.998561	0.999632	1.00037	1.00144	4.115609
6220	-433.15	-420.008	-13.1423	936550	9.540422	0.998687	0.999664	1.00034	1.00131	3.551236
6230	-426.155	-412.884	-13.2709	683069.3	10.28102	0.998462	0.999607	1.00039	1.00154	3.533489
6240	-426.501	-412.99	-13.5105	237369	9.661237	0.997392	0.999332	1.00067	1.00261	3.585412
6250	-432.217	-419.318	-12.8986	727092.8	9.062129	0.99851	0.999619	1.00038	1.00149	3.535036
6260	-430.772	-424.389	-6.38311	276332.2	11.69124	0.997583	0.999381	1.00062	1.00242	2.856829
6270	-427.193	-419.169	-8.02454	170920.7	10.03062	0.996927	0.999213	1.00078	1.00308	3.022536
6280	-425.176	-413.735	-11.4407	385596.3	9.526096	0.997954	0.999476	1.00052	1.00205	3.373046
6290	-431.432	-415.201	-16.2309	666156.4	8.244609	0.998443	0.999602	1.0004	1.00156	3.931144
6300	-438.343	-415.995	-22.3483	944792.7	6.100216	0.998693	0.999666	1.00033	1.00131	4.756589
6310	-435.852	-413.682	-22.1708	178309.8	6.91826	0.996991	0.99923	1.00077	1.00301	4.745106
6320	-440.783	-423.806	-16.9766	918806.9	7.372745	0.998674	0.999661	1.00034	1.00133	4.020545
6330	-430.516	-416.913	-13.6034	474996.3	7.368404	0.998156	0.999528	1.00047	1.00184	3.562601
6340	-440.561	-423.227	-17.3348	132081.5	8.598087	0.996505	0.999105	1.00089	1.0035	4.050822
6350	-440.159	-424.396	-15.7637	43695.93	8.823931	0.993926	0.99844	1.00155	1.00609	3.860938
6360	-447.664	-430.69	-16.9741	119656.1	6.503753	0.996328	0.999059	1.00094	1.00368	3.947742
6370	-437.095	-424.16	-12.9344	663193.2	7.562469	0.99844	0.999601	1.0004	1.00156	3.491015
6380	-445.75	-431.45	-14.2993	644390	6.800327	0.998417	0.999595	1.0004	1.00158	3.589905
6390	-431.065	-415.3	-15.7649	187458	9.146117	0.997066	0.999249	1.00075	1.00294	3.847409
6400	-439.913	-423.032	-16.8812	868598.6	10.21843	0.998636	0.999651	1.00035	1.00136	3.889946
6410	-443.623	-422.888	-20.7356	317284	5.244536	0.997744	0.999423	1.00058	1.00226	4.306787
6420	-442.521	-424.689	-17.8319	45410.08	5.406077	0.994041	0.99847	1.00152	1.00597	3.820195
6430	-431.923	-422.091	-9.83239	550625.5	11.02789	0.998288	0.999562	1.00044	1.00171	3.178688
6440	-427.518	-415.57	-11.9485	639404.8	13.5394	0.998411	0.999594	1.00041	1.00159	3.208328
6450	-426.724	-411.496	-15.2276	886754.7	9.832648	0.99865	0.999655	1.00034	1.00135	3.753084
6460	-434.338	-416.072	-18.2665	12524.54	7.898586	0.988665	0.997076	1.00288	1.01138	4.190703
6470	-441.946	-421.371	-20.5751	896847.4	6.616064	0.998658	0.999657	1.00034	1.00134	4.507011
6480	-430.71	-418.766	-11.9441	132964.7	8.653737	0.996516	0.999107	1.00089	1.00349	3.425154
6490	-430.566	-414.174	-16.3917	901090.1	7.68037	0.998661	0.999658	1.00034	1.00134	3.950975
6500	-438.337	-421.211	-17.1264	280099.7	7.970739	0.997599	0.999386	1.00061	1.0024	4.045571
6510	-426.429	-412.2	-14.2285	111805.1	7.958726	0.996201	0.999026	1.00097	1.0038	3.681611
6520	-424.902	-413.014	-11.8876	101081.6	8.041411	0.996005	0.998976	1.00102	1.004	3.39301
6530	-429.029	-418.547	-10.4825	492877.1	9.331467	0.99819	0.999537	1.00046	1.00181	3.271883
6540	-437.395	-423.743	-13.6516	637165.6	9.52971	0.998408	0.999593	1.00041	1.00159	3.605003
6550	-439.61	-424.156	-15.4532	364303.3	8.091256	0.997895	0.999461	1.00054	1.00211	3.836744
6560	-443.685	-433.901	-9.78415	57512.38	12.487	0.994705	0.998641	1.00135	1.00531	3.108413
6570	-437.373	-424.95	-12.4229	355527.1	8.697924	0.997869	0.999455	1.00054	1.00213	3.481107
6580	-443.071	-424.052	-19.0199	412553.1	9.161428	0.998022	0.999494	1.0005	1.00198	4.201965
6590	-444.862	-429.077	-15.7856	836983.8	8.70684	0.998611	0.999645	1.00035	1.00139	3.867429
6600	-440.432	-425.457	-14.9742	906758.7	12.16964	0.998665	0.999659	1.00034	1.00134	3.551358
6610	-436.236	-421.378	-14.8572	834395.7	9.92359	0.998609	0.999644	1.00036	1.00139	3.710145
6620	-434.526	-417.852	-16.6739	31734.64	7.423471	0.992874	0.998169	1.00181	1.00714	3.981404
6630	-433.421	-427.83	-5.59068	626230.2	11.92657	0.998394	0.999589	1.00041	1.00161	2.785212
6640	-433.004	-422.784	-10.2206	476472.4	8.547335	0.998159	0.999529	1.00047	1.00184	3.22087
6650	-428.699	-416.772	-11.9264	693335.6	9.577064	0.998474	0.99961	1.00039	1.00153	3.42313
6660	-429.28	-419.282	-9.99862	474875.6	9.548009	0.998156	0.999528	1.00047	1.00185	3.221749
6670	-422.15	-413.847	-8.30356	337536.9	9.427409	0.997813	0.99944	1.00056	1.00219	3.041226
6680	-428.732	-416.263	-12.469	892587.2	7.279011	0.998655	0.999656	1.00034	1.00135	3.397622
6690	-424.488	-410.932	-13.5568	668230.1	9.80423	0.998445	0.999602	1.0004	1.00156	3.584381
6700	-426.567	-420.654	-5.9122	322125.1	12.31821	0.997761	0.999427	1.00057	1.00224	2.80296
6710	-442.63	-428.669	-13.9618	36103.36	7.968526	0.993318	0.998283	1.0017	1.0067	3.648467
6720	-440.99	-423.291	-17.6987	252962.1	5.855479	0.997474	0.999353	1.00064	1.00253	3.938944
6730	-437.479	-419.124	-18.3552	909825	6.535994	0.998668	0.999659	1.00034	1.00133	4.163556
6740	-433.716	-423.234	-10.4812	161712.3	11.78714	0.996841	0.999191	1.00081	1.00316	3.202508
6750	-433.409	-422.796	-10.6128	883793.4	10.56647	0.998648	0.999654	1.00035	1.00135	3.266601
6760	-440.952	-420.952	-20.0001	997662.5	5.126026	0.998728	0.999675	1.00032	1.00127	4.120367
6770	-441.713	-424.497	-17.2166	448176.9	7.64255	0.998102	0.999514	1.00048	1.0019	4.058135
6780	-435.738	-419.951	-15.7876	300178.8	6.772656	0.997681	0.999406	1.00059	1.00232	3.805276
6790	-443.045	-426.406	-16.6386	244436.1	6.947015	0.99743	0.999342	1.00066	1.00257	3.947991
6800	-437.26	-423.806	-13.4542	207164.3	9.492996	0.997209	0.999285	1.00071	1.00279	3.585505
6810	-438.567	-424.079	-14.4876	410455.6	9.174211	0.998017	0.999493	1.00051	1.00198	3.706815
6820	-434.225	-418.062	-16.1627	620036.2	6.267563	0.998386	0.999587	1.00041	1.00161	3.779827
6830	-432.229	-416.883	-15.3455	908612.4	7.642038	0.998667	0.999659	1.00034	1.00133	3.813286
6840	-436.413	-420.069	-16.3434	970064.5	8.964685	0.99871	0.99967	1.00033	1.00129	3.920099
6850	-434.819	-418.073	-16.7459	322474.9	9.281304	0.997763	0.999427	1.00057	1.00224	3.946322
6860	-434.849	-418.393	-16.4565	901937.2	8.938	0.998662	0.999658	1.00034	1.00134	3.934046
6870	-427.56	-416.408	-11.1524	976163.4	9.464005	0.998714	0.999671	1.00033	1.00129	3.343218
6880	-437.695	-420.871	-16.8245	939119.9	6.776763	0.998689	0.999665	1.00033	1.00131	3.958812
6890	-446.23	-425.471	-20.7584	822944.2	7.755922	0.998599	0.999642	1.00036	1.0014	4.515199
6900	-438.411	-423.378	-15.0327	709313.9	9.825537	0.998491	0.999614	1.00039	1.00151	3.73368
6910	-441.641	-423.213	-18.4279	620451	14.77271	0.998387	0.999587	1.00041	1.00161	3.557132
6920	-441.42	-424.838	-16.582	399664.8	8.276915	0.99799	0.999486	1.00051	1.00201	3.973028
6930	-430.318	-416.645	-13.673	878683.5	7.697422	0.998644	0.999653	1.00035	1.00136	3.598091
6940	-435.517	-420.691	-14.8262	212412.7	10.72909	0.997243	0.999294	1.0007	1.00276	3.653744
6950	-436.564	-420.46	-16.1037	33478.6	8.884493	0.993062	0.998217	1.00177	1.00696	3.896934
6960	-435.559	-418.952	-16.6064	740528.4	6.405926	0.998523	0.999622	1.00038	1.00148	3.875614
6970	-436.857	-420.053	-16.8045	843242.9	9.696054	0.998616	0.999646	1.00035	1.00138	3.923794
6980	-429.152	-413.979	-15.1731	875234	8.174215	0.998642	0.999653	1.00035	1.00136	3.802697
6990	-438.013	-419.665	-18.3475	100701.2	8.304928	0.995997	0.998974	1.00102	1.00401	4.184965
7000	-441.137	-424.655	-16.4819	409347.9	7.235336	0.998014	0.999492	1.00051	1.00199	3.946522
7010	-439.044	-418.564	-20.479	543478.1	7.154235	0.998276	0.999559	1.00044	1.00172	4.500235
7020	-429.121	-419.557	-9.56388	38837.88	10.57605	0.993557	0.998345	1.00164	1.00646	3.167109
7030	-435.308	-421.415	-13.8929	981350.5	7.719591	0.998717	0.999672	1.00033	1.00128	3.627965
7040	-450.85	-431.89	-18.9599	704446.2	5.117651	0.998486	0.999613	1.00039	1.00151	3.913638
7050	-430.129	-420.229	-9.89989	701639.5	8.463684	0.998483	0.999612	1.00039	1.00152	3.178444
7060	-436.404	-423.892	-12.5117	350450.2	8.566341	0.997854	0.999451	1.00055	1.00215	3.489293
7070	-432.144	-417.76	-14.3831	510596.7	10.10437	0.998222	0.999545	1.00045	1.00178	3.652228
7080	-431.591	-419.75	-11.8414	715866.2	9.173189	0.998498	0.999616	1.00038	1.0015	3.418386
7090	-431.165	-418.876	-12.2896	222129.7	9.778489	0.997304	0.99931	1.00069	1.0027	3.455877
7100	-436.572	-420.828	-15.744	718845.7	7.624406	0.998501	0.999617	1.00038	1.0015	3.864845
7110	-447.185	-427.639	-19.5459	338950.1	5.652072	0.997818	0.999442	1.00056	1.00218	4.20829
7120	-463.388	-435.594	-27.794	796814.5	5.464005	0.998576	0.999636	1.00036	1.00142	5.665168
7130	-434.693	-422.958	-11.7356	335382.8	11.12992	0.997806	0.999439	1.00056	1.0022	3.346018
7140	-436.319	-421.366	-14.9533	346135.2	8.300887	0.99784	0.999447	1.00055	1.00216	3.776272
7150	-431.929	-421.13	-10.7982	108819.2	11.62412	0.996149	0.999013	1.00098	1.00386	3.237958
7160	-428.175	-419.443	-8.73196	655734.3	11.37852	0.998431	0.999599	1.0004	1.00157	3.068637
7170	-433.791	-415.694	-18.0968	463568.8	16.96348	0.998134	0.999523	1.00048	1.00187	3.3214
7180	-434.185	-416.212	-17.9727	368460.6	9.063404	0.997907	0.999464	1.00053	1.00209	4.094866
7190	-435.644	-420.574	-15.0708	639256.6	10.45657	0.998411	0.999593	1.00041	1.00159	3.696369
7200	-442.295	-423.091	-19.2038	356723.5	8.775971	0.997873	0.999456	1.00054	1.00213	4.254626
7210	-439.953	-420.475	-19.4779	682540.2	7.127195	0.998462	0.999607	1.00039	1.00154	4.36007
7220	-440.667	-420.331	-20.3359	599919.1	11.36194	0.998359	0.99958	1.00042	1.00164	4.090471
7230	-439.795	-421.821	-17.9741	721521.6	7.541575	0.998504	0.999617	1.00038	1.0015	4.1574
7240	-424.973	-410.338	-14.6343	705533	9.467479	0.998487	0.999613	1.00039	1.00151	3.710977
7250	-429.849	-418.087	-11.762	986843.9	8.074824	0.998721	0.999673	1.00033	1.00128	3.379527
7260	-435.331	-424.635	-10.6953	742977.3	11.17333	0.998526	0.999623	1.00038	1.00148	3.250638
7270	-432.776	-416.915	-15.8613	176979.2	9.392723	0.99698	0.999227	1.00077	1.00302	3.844885
7280	-441.061	-430.834	-10.2264	839376.9	9.981552	0.998613	0.999645	1.00035	1.00139	3.242756
7290	-440.539	-421.032	-19.5071	340599.3	4.611393	0.997823	0.999443	1.00056	1.00218	3.738482
7300	-435.249	-416.212	-19.0373	673665.6	7.50895	0.998452	0.999604	1.0004	1.00155	4.298861
7310	-432.042	-418.145	-13.8972	707909.8	9.170525	0.99849	0.999614	1.00039	1.00151	3.642562
7320	-445.317	-419.275	-26.0427	353869.6	9.764588	0.997864	0.999453	1.00054	1.00214	4.864743
7330	-433.701	-416.067	-17.6338	958024.6	6.501953	0.998702	0.999668	1.00033	1.0013	4.048958
7340	-440.908	-424.055	-16.8534	25844.31	10.00334	0.992104	0.997969	1.00201	1.00792	3.904927
7350	-429.016	-417.059	-11.9568	907278.9	10.75465	0.998666	0.999659	1.00034	1.00133	3.385081
7360	-427.42	-417.904	-9.51621	791873.6	8.115343	0.998572	0.999635	1.00036	1.00143	3.105278
7370	-424.322	-414.691	-9.63134	731702.1	11.29092	0.998514	0.99962	1.00038	1.00149	3.151064
7380	-427.676	-416.26	-11.4157	78465.08	8.165449	0.995466	0.998837	1.00116	1.00454	3.342494
7390	-429.383	-418.472	-10.911	238047.8	8.533168	0.997396	0.999333	1.00066	1.00261	3.301049
7400	-436.541	-418.841	-17.7007	89467.19	6.088085	0.995754	0.998911	1.00108	1.00425	3.992288
7410	-433.278	-416.687	-16.591	483307.9	8.423477	0.998172	0.999532	1.00047	1.00183	3.970249
7420	-441.493	-426.087	-15.4057	733995.3	8.879915	0.998517	0.999621	1.00038	1.00148	3.818522
7430	-438.727	-422.413	-16.3139	960728.9	7.49159	0.998703	0.999668	1.00033	1.0013	3.935567
7440	-436.109	-419.902	-16.2069	143633.8	8.160061	0.996648	0.999141	1.00085	1.00336	3.929318
7450	-429.298	-414.39	-14.9078	431351.2	8.118007	0.998065	0.999505	1.00049	1.00194	3.769684
7460	-438.326	-419.382	-18.9441	2578.293	12.87833	0.975079	0.993496	1.00628	1.02514	3.798223
7470	-432.892	-421.125	-11.7667	208205.5	8.482291	0.997216	0.999287	1.00071	1.00279	3.399654
7480	-441.806	-421.093	-20.7128	766295.9	9.563725	0.998548	0.999629	1.00037	1.00145	4.342097
7490	-440.529	-424.218	-16.3115	839786.9	7.773953	0.998613	0.999645	1.00035	1.00139	3.942098
7500	-441.93	-425.084	-16.846	858703	6.069092	0.998629	0.999649	1.00035	1.00137	3.847596
